User Question,Labrador_retriever,Golden_retriever,German_shepherd,French_bulldog,Chihuahua,beagle,Siberian_husky,boxer,Border_collie,Shih-Tzu
"tôi sống trong một căn hộ nhỏ, chó nào bảo vệ tốt và thích nghi tốt và phù hợp?",0,0,1,0,0,0,0,1,0,0
dễ bảo quản năng động tôi muốn một chú chó thích nước và có thể đi biển cùng tôi.,1,0,0,1,0,1,0,1,1,0
thích nghi tốt năng động tôi cần một giống chó có thể sống tốt trong căn hộ và ít cần chăm sóc lông.,1,0,0,1,0,1,0,1,1,0
loài chó nào thân thiện và cảnh giác với người lạ và phù hợp với người lớn tuổi và không cần nhiều chăm sóc?,1,1,0,0,0,1,0,0,1,1
có thể sống trong không gian nhỏ phù hợp với gia đình tôi cần tìm một giống chó dễ huấn luyện và không đòi hỏi quá nhiều thời gian chăm sóc.,1,0,0,0,0,0,0,0,0,0
chó nào thích các hoạt động và cảnh giác với người lạ và phù hợp với người thích vận động và đi bộ đường dài?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ ít cần chăm sóc chó nào chịu lạnh tốt và ít cần chăm sóc lông?,0,0,1,0,0,0,1,0,0,0
thích hợp cho gia đình có trẻ nhỏ thích các hoạt động tôi muốn tìm một giống chó thông minh nhưng không quá năng động.,1,0,1,1,0,1,0,1,1,0
có thể sống trong không gian nhỏ thân thiện loài chó nào có khả năng thích nghi với môi trường sống đô thị và không quá ồn ào?,1,1,0,0,0,1,0,0,1,1
thích nghi tốt bảo vệ tốt tôi cần một chú chó thích nghi tốt với cuộc sống đô thị.,0,0,1,0,0,0,0,1,0,0
phù hợp cho người bận rộn thích các hoạt động tôi cần tìm một giống chó không cần nhiều vận động nhưng vẫn thích chơi đùa.,1,0,0,0,0,0,0,0,0,0
dễ bảo quản phù hợp nhất loài chó nào không cần vận động nhiều nhưng vẫn thích chơi đùa?,1,0,0,0,0,0,0,0,0,0
thân thiện với thú cưng khác hoàn hảo loài chó nào có thể chịu được cả nóng và lạnh mà không gặp vấn đề sức khỏe?,1,1,0,0,0,1,0,0,1,1
ít rụng lông năng động loài chó nào thích hợp với vùng khí hậu nóng và không dễ bị sốc nhiệt?,1,0,0,1,0,1,0,1,1,0
chó nào thích các hoạt động và dành cho người mới nuôi và phù hợp để sống cùng người già và không gây ồn ào?,1,0,0,0,0,0,0,0,0,0
có thể sống trong không gian nhỏ phù hợp nhất tôi cần tìm một chú chó nhỏ nhưng có khả năng bảo vệ tốt.,0,0,1,1,1,0,0,1,0,1
tôi muốn tìm một chú chó có thể chịu lạnh và lý tưởng và không gây dị ứng và phù hợp với người thích đi bộ đường dài.,0,0,1,0,0,0,1,0,0,0
không gây dị ứng năng động chó nào có thể sống chung với các thú cưng khác như mèo và chim?,1,0,0,1,0,1,0,1,1,0
có thể sống trong không gian nhỏ bảo vệ tốt tôi muốn tìm một chú chó có khả năng thích nghi với cả nóng và lạnh.,0,0,1,0,0,0,0,1,0,0
dành cho người mới nuôi tôi cần tìm một chú chó có khả năng bảo vệ nhà cửa nhưng không quá dữ.,0,0,1,0,0,0,0,1,0,0
thích nghi tốt phù hợp nhất loài chó nào tốt nhất cho người có cuộc sống bận rộn nhưng yêu thích thú cưng?,1,0,0,0,0,0,0,0,0,0
Tôi muốn một chú chó có thể sống tốt trong gia đình có trẻ sơ sinh.,1,0,0,0,0,0,0,0,0,0
thân thiện với thú cưng khác phù hợp với gia đình chó nào có thể sống tốt trong môi trường căn hộ và không cần đi dạo thường xuyên?,1,1,0,0,0,1,0,0,1,1
loài chó nào hoàn hảo và thích nghi tốt và phù hợp để làm chó cứu hộ hoặc chó hướng dẫn?,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ bảo vệ tốt chó nào có khả năng thích nghi tốt với nhiều loại môi trường khác nhau?,0,0,1,0,0,0,0,1,0,0
thân thiện với thú cưng khác loài chó nào có tính cách độc lập và không cần nhiều chú ý?,1,1,0,0,0,1,0,0,1,1
cảnh giác với người lạ dễ nuôi loài chó nào có thể làm bạn đồng hành cho người thích các hoạt động thể thao?,0,0,0,0,0,0,1,1,0,0
Loài chó nào chịu lạnh tốt nhất?,0,0,1,0,0,0,1,0,0,0
tôi muốn tìm một chú chó tốt nhất và thân thiện với thú cưng khác và phù hợp với gia đình có sân vườn rộng.,1,1,0,0,0,1,0,0,1,1
"có thể sống trong không gian nhỏ bảo vệ tốt tôi cần tìm một giống chó nhỏ, thích hợp cho căn hộ và ít cần chăm sóc lông.",0,0,1,1,1,0,0,1,0,1
loài chó nào dễ nuôi và thích hợp cho gia đình có trẻ nhỏ và phù hợp để làm chó cứu hộ hoặc chó hướng dẫn?,1,0,0,0,0,0,0,0,0,0
chó nào dễ nuôi và thích nghi tốt và phù hợp với người thích đi biển và hoạt động nước?,1,0,0,0,0,0,0,0,0,0
"thân thiện với thú cưng khác phù hợp nhất tôi muốn tìm một chú chó lớn, thích hợp cho việc tập thể dục ngoài trời.",1,1,0,0,0,1,0,0,1,1
dễ bảo quản ít cần chăm sóc tôi cần tìm một giống chó có thể học các trò vui đơn giản và dễ chơi cùng.,1,0,0,0,0,0,0,0,0,0
chó nào không sủa nhiều và thân thiện với thú cưng khác và phù hợp nhất và thân thiện với thú cưng khác và phù hợp với không gian sống đô thị?,1,1,0,0,0,1,0,0,1,1
phù hợp cho người bận rộn chó nào ít rụng lông và dễ chăm sóc?,1,0,0,0,0,0,0,0,0,0
không gây dị ứng ít cần chăm sóc tôi muốn tìm một chú chó có khả năng thích nghi với cả nóng và lạnh.,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi phù hợp nhất có giống chó nào nhỏ mà rất năng động không?,1,0,0,1,0,1,0,1,1,0
ít rụng lông phù hợp nhất tôi muốn một chú chó có tính cách nhẹ nhàng nhưng vẫn có khả năng cảnh báo tốt.,1,0,0,0,0,0,0,0,0,0
không gây dị ứng hoàn hảo tôi cần tìm một giống chó thích nghi tốt với thay đổi khí hậu.,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ tốt nhất chó nào chịu lạnh tốt và ít cần chăm sóc lông?,0,0,1,0,0,0,1,0,0,0
dành cho người mới nuôi thích các hoạt động loài chó nào có thể sống cả trong nhà lẫn ngoài trời?,0,0,0,0,1,0,0,0,0,1
có thể sống trong không gian nhỏ tốt nhất tôi cần tìm một chú chó có khả năng bảo vệ nhà cửa nhưng không quá dữ.,0,0,1,0,0,0,0,1,0,0
không gây dị ứng bảo vệ tốt loài chó nào có thể canh gác và cảnh báo nhưng không quá hung dữ?,0,0,1,0,0,0,0,1,0,0
tôi muốn tìm một chú chó ít cần chăm sóc và thích nghi tốt và phù hợp với người cao tuổi và không đòi hỏi quá nhiều chăm sóc.,1,0,0,0,0,0,0,0,0,0
dễ bảo quản ít cần chăm sóc tôi muốn một chú chó dễ huấn luyện và thích hợp với gia đình đông người.,1,0,0,0,0,0,0,0,0,0
chó nào lý tưởng và thích nghi tốt và phù hợp với môi trường sống ở nông thôn và thích không gian rộng?,1,0,0,0,0,0,0,0,0,0
ít rụng lông phù hợp với gia đình loài chó nào có thể sống tốt trong điều kiện nhiệt độ cực đoan?,1,0,0,0,0,0,0,0,0,0
chó nào bảo vệ tốt và thích hợp cho gia đình có trẻ nhỏ và phù hợp để đồng hành trong các chuyến leo núi?,1,0,1,0,0,0,0,1,0,0
chó nào có thể sống trong không gian nhỏ và phù hợp nhất và có thể sống trong không gian nhỏ và phù hợp với người bị dị ứng và thích không gian sạch sẽ?,1,0,0,0,0,0,0,0,0,0
Loài chó nào không đòi hỏi nhiều vận động và phù hợp với cuộc sống thành phố?,1,0,0,0,0,0,0,0,0,0
loài chó nào có kích thước trung bình và năng động và thích hợp cho gia đình có trẻ nhỏ và phù hợp cho gia đình có sân vườn?,1,0,0,1,0,1,0,1,1,0
"ít rụng lông phù hợp nhất tôi muốn tìm một chú chó lớn, thích hợp cho việc tập thể dục ngoài trời.",1,0,0,0,0,0,0,0,0,0
hoàn hảo tôi muốn một chú chó thân thiện nhưng cũng biết cảnh giác với người lạ.,1,1,0,0,0,1,0,0,1,1
dành cho người mới nuôi tốt nhất loài chó nào có khả năng thích nghi với môi trường thay đổi liên tục?,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi hoàn hảo loài chó nào có thể thích nghi với môi trường sống thay đổi liên tục?,1,0,0,0,0,0,0,0,0,0
dễ bảo quản tốt nhất tôi muốn một chú chó có thể bảo vệ nhưng không gây nguy hiểm cho trẻ em.,0,0,1,0,0,0,0,1,0,0
tôi muốn tìm một chú chó lý tưởng và cảnh giác với người lạ và phù hợp với gia đình có sân vườn rộng.,1,0,0,0,0,0,0,0,0,0
chó nào cảnh giác với người lạ và phù hợp với gia đình có trẻ nhỏ và yêu thích các hoạt động ngoài trời?,1,0,0,0,0,0,0,0,0,0
chó nào dễ nuôi và thân thiện với thú cưng khác và phù hợp với người thích vận động và đi bộ đường dài?,1,1,0,0,0,1,0,0,1,1
chó nào ít rụng lông và phù hợp với người bị dị ứng và thích không gian sạch sẽ?,1,0,0,0,0,0,0,0,0,0
thích hợp cho gia đình có trẻ nhỏ hoàn hảo tôi muốn tìm một chú chó có thể sống trong môi trường thay đổi liên tục.,1,0,0,0,0,0,0,0,0,0
thích nghi tốt tốt nhất có giống chó nào kích thước trung bình mà thân thiện với trẻ nhỏ không?,1,1,0,0,0,1,0,0,1,1
phù hợp cho người bận rộn thích các hoạt động tôi muốn tìm một chú chó có khả năng thích nghi với cả nóng và lạnh.,1,0,0,0,0,0,0,0,0,0
"thích nghi tốt thích các hoạt động tôi cần tìm một giống chó nhỏ, thích hợp cho căn hộ và ít cần chăm sóc lông.",0,0,0,1,1,0,0,0,0,1
thích hợp cho gia đình có trẻ nhỏ tốt nhất loài chó nào có khả năng thích nghi với môi trường sống đô thị và không quá ồn ào?,1,0,0,0,0,0,0,0,0,0
chó nào phù hợp với người sống một mình và ít ra ngoài?,1,0,0,0,0,0,0,0,0,0
dành cho người mới nuôi thích các hoạt động tôi muốn tìm một giống chó trung thành và có khả năng bảo vệ gia đình.,1,1,1,0,0,0,0,1,0,0
phù hợp cho người bận rộn tôi muốn tìm một giống chó thông minh và dễ dạy bảo.,1,0,1,0,0,0,0,0,1,0
dễ bảo quản phù hợp với gia đình loài chó nào có thể sống tốt trong điều kiện nhiệt độ cực đoan?,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ phù hợp với gia đình tôi muốn tìm một giống chó trung thành và có khả năng bảo vệ gia đình.,1,1,1,0,0,0,0,1,0,0
"thích nghi tốt tốt nhất tôi thích chó nhỏ, có loài nào ít rụng lông không?",0,0,0,1,1,0,0,0,0,1
tôi muốn tìm một chú chó bảo vệ tốt và không gây dị ứng và phù hợp với cuộc sống bận rộn nhưng vẫn cần sự hiện diện của thú cưng.,0,0,1,0,0,0,0,1,0,0
không gây dị ứng bảo vệ tốt tôi muốn một chú chó có thể bảo vệ nhưng không gây nguy hiểm cho trẻ em.,0,0,1,0,0,0,0,1,0,0
ít cần chăm sóc tôi cần tìm một chú chó nhỏ nhưng có khả năng bảo vệ tốt.,0,0,1,1,1,0,0,1,0,1
thích nghi tốt tốt nhất loài chó nào thích hợp với người lần đầu nuôi và dễ huấn luyện?,1,0,0,0,0,0,0,0,0,0
tôi muốn tìm một chú chó bảo vệ tốt và thích nghi tốt và phù hợp với người yêu thích sự yên tĩnh.,0,0,1,0,0,0,0,1,0,0
ít rụng lông ít cần chăm sóc chó nào không quá lớn nhưng có tính cách dũng cảm?,1,0,0,0,0,0,0,0,0,0
"dành cho người mới nuôi bảo vệ tốt tôi cần tìm một chú chó dễ chăm sóc, không cần tắm nhiều.",0,0,1,0,0,0,0,1,0,0
"tôi muốn một chú chó có khả năng chịu nóng, dễ nuôi và thích nghi tốt và phù hợp với trẻ nhỏ và không cần chăm sóc nhiều.",0,0,0,1,0,1,0,0,0,0
phù hợp cho người bận rộn tốt nhất loài chó nào có thể giúp canh giữ nhưng cũng thân thiện với khách?,1,1,0,0,0,1,0,0,1,1
dễ bảo quản ít cần chăm sóc tôi muốn tìm một giống chó nhỏ để nuôi trong căn hộ.,0,0,0,1,1,0,0,0,0,1
cảnh giác với người lạ chó nào có thể sống chung với mèo và thích nghi tốt với các thú cưng khác?,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ loài chó nào chịu lạnh tốt nhất?,0,0,1,0,0,0,1,0,0,0
chó nào ít cần chăm sóc và cảnh giác với người lạ và phù hợp với người thích tập thể dục vào sáng sớm?,1,0,0,0,0,0,0,0,0,0
ít rụng lông ít cần chăm sóc chó nào có thể sống tốt trong môi trường căn hộ và không cần đi dạo thường xuyên?,1,0,0,0,0,0,0,0,0,0
thích nghi tốt thích các hoạt động loài chó nào chịu lạnh tốt nhất?,0,0,1,0,0,0,1,0,0,0
"không gây dị ứng dễ nuôi tôi thích chó nhưng không có nhiều thời gian chăm sóc, có gợi ý nào không?",1,0,0,0,0,0,0,0,0,0
"có thể sống trong không gian nhỏ dễ nuôi tôi cần tìm một chú chó dễ chăm sóc, không cần tắm nhiều.",1,0,0,0,0,0,0,0,0,0
"tôi muốn tìm một giống chó nhỏ, dễ chăm sóc và hoàn hảo và phù hợp với cuộc sống đô thị.",0,0,0,1,1,0,0,0,0,1
ít rụng lông dễ nuôi tôi muốn tìm một giống chó không cần phải tắm thường xuyên.,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ năng động chó nào có thể sống chung với các động vật khác và không gây vấn đề?,1,0,0,1,0,1,0,1,1,0
không gây dị ứng phù hợp nhất loài chó nào không gây dị ứng và thích hợp với trẻ nhỏ?,1,0,0,0,0,0,0,0,0,0
loài chó nào có tính cách yêu thương và năng động và thích nghi tốt và phù hợp để làm bạn đồng hành lâu dài?,1,0,0,1,0,1,0,1,1,0
cảnh giác với người lạ phù hợp nhất tôi cần tìm một giống chó có thể học các trò vui đơn giản và dễ chơi cùng.,1,0,0,0,0,0,0,0,0,0
thân thiện chó nào có thể sống chung với các động vật khác và không gây vấn đề?,1,1,0,0,0,1,0,0,1,1
chó nào hoàn hảo và thích nghi tốt và phù hợp với người thích yên tĩnh và không cần nhiều hoạt động?,1,0,0,0,0,0,0,0,0,0
phù hợp cho người bận rộn thân thiện có giống chó nào kích thước trung bình mà thân thiện với trẻ nhỏ không?,1,1,0,0,0,1,0,0,1,1
dễ bảo quản phù hợp với gia đình tôi muốn tìm một giống chó thông minh và dễ dạy bảo.,1,0,1,0,0,0,0,0,1,0
"thân thiện tôi muốn tìm một giống chó thông minh, thân thiện và dễ huấn luyện.",1,1,1,0,0,1,0,0,1,1
cảnh giác với người lạ dễ nuôi loài chó nào thích hợp với người muốn một thú cưng trung thành và yêu thương?,0,1,0,0,0,0,0,0,0,0
Tôi muốn một chú chó không sợ tiếng ồn và phù hợp với thành phố.,1,0,0,0,0,0,0,0,0,0
cảnh giác với người lạ dễ nuôi loài chó nào có thể canh gác và cảnh báo nhưng không quá hung dữ?,0,0,1,0,0,0,0,0,0,0
không gây dị ứng tốt nhất loài chó nào có thể sống cùng với mèo mà không gây vấn đề?,1,0,0,0,0,0,0,0,0,0
thích hợp cho gia đình có trẻ nhỏ hoàn hảo tôi muốn một chú chó thân thiện và thích nghi tốt với nhiều loại người khác nhau.,1,1,0,0,0,1,0,0,1,1
